id,street,neighbourhood,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price_19_07,price_19_01,price_19_03,price_19_04,price_19_05,price_19_06,price_19_08,price_19_09,price_19_10,price_19_11,price_19_12,price_20_01,price_20_02,price_20_04,price_20_05,price_20_06,price_20_07
1244710,Dublin;Dublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin;Ireland,t,Apartment,Entirehome/apt,6,2,3,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,122.00,128.00,128.00,128.00,128.00
1270261,Dublin;Dublin;Ireland,,co,Dublin;Ireland,t,House,Privateroom,6,1,6,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00
1276002,Dublin;Ireland,EastWall,3,Dublin;Ireland,t,Townhouse,Entirehome/apt,5,3,3,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00
1287829,Santry;Dublin;Ireland,Santry,,Santry;Ireland,t,House,Entirehome/apt,6,3,4,99.00,0,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,0,0,0,0
1289697,Rathfarnham;Dublin;Ireland,Rathfarnham,,Rathfarnham;Ireland,t,House,Entirehome/apt,6,3,3,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
1290506,Palmerstown;;Dublin20;;Ireland,Ballyfermot,Dublin,Palmerstown;;Ireland,t,House,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,0,0,0,0,0,0,0
1296492,Dublin;Dublin;Ireland,Ringsend/Irishtown,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00
1296923,Dublin;Dublin;Ireland,Castleknock,Dublin15,Dublin;Ireland,t,House,Privateroom,1,1,1,50.00,0,0,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1315528,Swords;Dublin;Ireland,,,Swords;Ireland,t,Townhouse,Privateroom,2,4,5,45.00,40.00,40.00,40.00,40.00,40.00,45.00,40.00,45.00,45.00,45.00,45.00,0,0,0,0,0
1322440,Dublin;Dublin;Ireland,Beaumont,,Dublin;Ireland,t,Apartment,Privateroom,2,1,3,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,22.00,0,0,0
1332458,Dublin;Dublin;Ireland,Phibsborough,,Dublin;Ireland,t,House,Entirehome/apt,16,4,8,799.00,799.00,799.00,799.00,799.00,799.00,799.00,799.00,799.00,799.00,799.00,799.00,299.00,299.00,399.00,399.00,399.00
1341478,Dublin;Dublin;Ireland,Cabra,,Dublin;Ireland,t,House,Privateroom,3,1,2,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
1345435,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,Townhouse,Privateroom,2,1,1,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,46.00,46.00,46.00,0,0,0,0
1364560,Dublin;Dublin;Ireland,Rialto,,Dublin;Ireland,t,House,Privateroom,2,1,1,64.00,60.00,60.00,70.00,70.00,70.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00,64.00
1407832,Blackrock;Dublin;Ireland,Blackrock,,Blackrock;Ireland,t,House,Entirehome/apt,8,4,5,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00
1411019,Dublin;Dublin;Ireland,CityCentre,D1,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,90.00,90.00,90.00,90.00,85.00,85.00,85.00,55.00
1418666,Rathmines;Dublin;Ireland,RanelaghandRathmines,,Rathmines;Ireland,t,Townhouse,Entirehome/apt,2,1,1,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,0,0,0,0,0,0,0
1447994,Dublin;Dublin;Ireland,Sandymount,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1466234,Dublin;Dublin;Ireland,Crumlin,,Dublin;Ireland,t,House,Privateroom,1,1,1,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00
1488124,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00,68.00
1489545,Portmarnock;Co.Dublin;Ireland,,Dublin13,Portmarnock;Ireland,t,Apartment,Privateroom,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,0,55.00,55.00,55.00,0,0,0
1500892,NorthCountyDublin;Dublin;Ireland,,K67EA03,NorthCountyDublin;Ireland,f,Bedandbreakfast,Privateroom,3,1,2,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
1520036,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,2,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00
1541581,Clonskeagh;Dublin;Ireland,Ardilea,14,Clonskeagh;Ireland,t,Townhouse,Entirehome/apt,6,3,4,150.00,165.00,165.00,165.00,165.00,150.00,150.00,0,0,0,0,0,175.00,175.00,175.00,175.00,175.00
1550394,Dublin;Dublin;Ireland,TempleBar,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,2,199.00,69.00,169.00,169.00,199.00,199.00,199.00,199.00,199.00,199.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00
1551644,SouthDublin;CountyDublin;Ireland,,,SouthDublin;Ireland,f,House,Entirehome/apt,4,2,2,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
1556554,Dublin;Dublin;Ireland,TheLiberties,8,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00,245.00
1559929,Dublin;Dublin;Ireland,Portobello,2,Dublin;Ireland,t,House,Privateroom,1,1,1,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00,65.00
1563973,Dublin;Dublin;Ireland,PhoenixParkandSurrounds,D7,Dublin;Ireland,t,House,Privateroom,1,1,1,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,45.00,0,0,0,0
1566503,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,0,0,0,0,0
1571992,Clongriffin;Dublin;Ireland,,Dublin13,Clongriffin;Ireland,t,Apartment,Privateroom,2,1,1,35.00,0,0,0,35.00,35.00,35.00,35.00,35.00,0,0,0,0,0,0,0,0
1596451,Dublin3;Ireland,Ballybough,Dublin3,Dublin3;Ireland,t,House,Entirehome/apt,6,3,4,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
1600779,Dublin;Dublin;Ireland,Portobello,2,Dublin;Ireland,t,Townhouse,Privateroom,2,1,1,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
1605305,Ballsbridge;Dublin;Ireland,Ballsbridge,,Ballsbridge;Ireland,t,House,Entirehome/apt,6,2,0,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,0,0,0,0,0,0
1612700,Glasnevin;Dublin;Ireland,Drumcondra,,Glasnevin;Ireland,t,House,Privateroom,2,1,2,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00
1614285,Glasnevin;Dublin;Ireland,Drumcondra,,Glasnevin;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00,82.00
1672082,Dublin;Dublin;Ireland,Monkstown,,Dublin;Ireland,t,House,Privateroom,1,1,1,41.00,0,0,0,0,0,41.00,41.00,41.00,41.00,41.00,45.00,45.00,45.00,0,0,0
1672292,Santry;Dublin;Ireland,Santry,Dublin9,Santry;Ireland,f,Apartment,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1678478,Drumcondra;Dublin;Ireland,Drumcondra,,Drumcondra;Ireland,t,Apartment,Entirehome/apt,8,3,5,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,0,0,0,0,0
1717912,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,House,Privateroom,2,1,1,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
1719411,Drumcondra;Dublin;Ireland,Drumcondra,,Drumcondra;Ireland,f,Apartment,Entirehome/apt,10,2,5,800.00,800.00,800.00,800.00,800.00,800.00,0,0,0,0,0,0,0,0,0,0,0
1727928,Stepaside;Dublin;Ireland,,,Stepaside;Ireland,t,House,Privateroom,1,1,1,45.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735698,Dublin2;Ireland,GeorgianQuarter,D02RY67,Dublin2;Ireland,t,Barn,Entirehome/apt,6,3,3,442.00,430.00,430.00,430.00,430.00,442.00,442.00,442.00,442.00,442.00,0,0,442.00,442.00,442.00,442.00,442.00
1744402,Portrane;Dublin;Ireland,,,Portrane;Ireland,f,House,Privateroom,2,2,2,45.00,45.00,45.00,45.00,45.00,45.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1754515,Dublin;Dublin;Ireland,"NorthCityCentral/OConnellStreet",,Dublin;Ireland,t,Loft,Entirehome/apt,2,1,1,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00
1768437,Sallynoggin;Dublin;Ireland,,,Sallynoggin;Ireland,t,House,Privateroom,1,1,1,35.00,0,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00
1771007,Bray;Dublin;Ireland,,,Bray;Ireland,t,House,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1789253,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,1,1,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00
1791386,Templeogue;Dublin;Ireland,Rathfarnham,16,Templeogue;Ireland,f,House,Privateroom,2,1,2,35.00,35.00,0,0,0,0,35.00,35.00,35.00,35.00,0,35.00,35.00,0,0,0,0
1804494,Dublin;Dublin;Ireland,Clontarf,,Dublin;Ireland,t,House,Entirehome/apt,4,2,3,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
1860001,Ballsbridge;Dublin;Ireland,Ballsbridge,,Ballsbridge;Ireland,t,House,Privateroom,2,1,1,50.00,50.00,0,0,50.00,50.00,50.00,50.00,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1860685,Dublin;Dublin;Ireland,Ballsbridge,,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,130.00,93.00,93.00,93.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,0,0,0,0,0,0
1896821,Dublin;Dublin;Ireland,Kilmainham,D8,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
1906221,DolphinsBarn;Dublin;Ireland,Rialto,,DolphinsBarn;Ireland,t,Apartment,Privateroom,2,1,1,45.00,45.00,45.00,45.00,45.00,45.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
1907960,Dublin14;CountyDublin;Ireland,Churchtown,D14XY47,Dublin14;Ireland,t,House,Entirehome/apt,4,2,2,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,0,0,0,0,0
1908126,Dublin;CountyDublin;Ireland,Ballsbridge,,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,129.00,89.00,89.00,129.00,129.00,129.00,0,0,0,0,129.00,0,0,0,0,0,0
1929739,DolphinsBarn;Dublin;Ireland,Rialto,,DolphinsBarn;Ireland,t,Apartment,Privateroom,2,1,1,45.00,50.00,45.00,45.00,45.00,45.00,55.00,100.00,125.00,125.00,150.00,150.00,150.00,150.00,150.00,150.00,120.00
1932609,Dublin2;Dublin;Ireland,TempleBar,Dublin2,Dublin2;Ireland,t,Apartment,Entirehome/apt,4,1,2,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
1943366,Dublin;Dublin;Ireland,Cabra,,Dublin;Ireland,t,Apartment,Entirehome/apt,6,1,4,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
1947885,Dublin3;Dublin;Ireland,Drumcondra,3,Dublin3;Ireland,t,House,Privateroom,1,1,1,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,0,0,0,0,0,0
1963074,Glasnevin;Dublin;Ireland,Finglas,,Glasnevin;Ireland,t,House,Privateroom,2,1,2,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
1973276,CountyDublin;CountyDublin;Ireland,PhoenixParkandSurrounds,,CountyDublin;Ireland,f,Townhouse,Entirehome/apt,12,4,7,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00
1973352,Portmarnock;Dublin;Ireland,,,Portmarnock;Ireland,t,Apartment,Entirehome/apt,5,2,5,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
1982951,Dublin;Dublin;Ireland,Phibsborough,,Dublin;Ireland,t,House,Privateroom,2,1,1,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00,49.00
1983907,Kilmainham;Dublin;Ireland,Kilmainham,8,Kilmainham;Ireland,t,House,Entirehome/apt,4,2,2,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00
2026810,Ranelagh;Dublin;Ireland,RanelaghandRathmines,6,Ranelagh;Ireland,t,House,Privateroom,1,1,1,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,48.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
2067000,Ballsbridge;Dublin;Ireland,Ballsbridge,,Ballsbridge;Ireland,t,Townhouse,Privateroom,2,1,1,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00
2069629,NorthLotts;Dublin1;Ireland,CityCentre,,NorthLotts;Ireland,f,Apartment,Entirehome/apt,2,1,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
2120571,Dublin;Ireland;Ireland,Drumcondra,D03V590,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,500.00,80.00,80.00,80.00,500.00,500.00,500.00,500.00,500.00,500.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00
2121887,Dublin;CountyDublin;Ireland,OldCity,,Dublin;Ireland,f,Apartment,Entirehome/apt,4,2,2,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00
2139785,Rathgar;Dublin;Ireland,Rathgar,,Rathgar;Ireland,t,House,Entirehome/apt,1,1,1,50.00,0,50.00,50.00,50.00,50.00,50.00,50.00,50.00,0,0,0,0,0,0,0,0
2142451,Rathfarnham;Dublin;Ireland,Rathfarnham,,Rathfarnham;Ireland,f,House,Privateroom,1,1,1,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00
2146858,Sandymount;Dublin;Ireland,Sandymount,,Sandymount;Ireland,t,Apartment,Privateroom,2,1,1,39.00,39.00,0,0,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,31.00,31.00,31.00,31.00
2154635,Dublin;Dublin;Ireland,EastWall,,Dublin;Ireland,t,House,Entirehome/apt,4,2,2,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,0,0,0,0,0
2162973,Dublin;Dublin;Ireland,RanelaghandRathmines,6,Dublin;Ireland,f,Apartment,Entirehome/apt,2,1,1,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
2164444,Dublin;Dublin;Ireland,RanelaghandRathmines,,Dublin;Ireland,t,Townhouse,Privateroom,2,1,1,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00
2165074,Santry;Dublin;Ireland,Ballymun,D09,Santry;Ireland,f,Condominium,Entirehome/apt,5,1,6,99.00,65.00,65.00,65.00,65.00,99.00,99.00,0,0,99.00,49.00,0,0,0,0,49.00,49.00
2202076,Killiney;Dublin;Ireland,,,Killiney;Ireland,f,Apartment,Entirehome/apt,6,2,3,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2207103,Dublin;Dublin;Ireland,Beaumont,,Dublin;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,0,0,0,0,0,0
2215722,Clontarf;Dublin;Ireland,Clontarf,,Clontarf;Ireland,t,House,Privateroom,2,1,3,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
2232124,Raheny;CountyDublin;Ireland,Raheny,,Raheny;Ireland,f,House,Privateroom,3,2,2,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
2237704,Dublin;Dublin;Ireland,GeorgianQuarter,Dublin2,Dublin;Ireland,t,House,Entirehome/apt,6,3,3,335.00,348.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,335.00,500.00,500.00,500.00,500.00
2251284,Dublin;Dublin;Ireland,OldCity,8,Dublin;Ireland,t,Townhouse,Entirehome/apt,4,1,2,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,106.00,0,0,0,0,0
2283713,Dublin;Dublin;Ireland,GraftonStreet/St.StephensGreen,Dublin2,Dublin;Ireland,t,Apartment,Privateroom,2,1,1,60.00,55.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00
2291390,Dublin;Dublin;Ireland,TempleBar,D2,Dublin;Ireland,f,Apartment,Entirehome/apt,5,2,2,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
2295609,Dublin;Dublin;Ireland,Kilmainham,,Dublin;Ireland,t,House,Entirehome/apt,9,5,5,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
2297145,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00
2297201,Dublin;Dublin;Ireland,RanelaghandRathmines,,Dublin;Ireland,t,House,Entirehome/apt,5,2,5,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,0,0,0,0,150.00,150.00,150.00,150.00,150.00
2314090,Templeogue;Dublin;Ireland,Rathfarnham,16,Templeogue;Ireland,f,House,Privateroom,2,1,2,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,0,0,0,0
2320387,Dublin;Dublin;Ireland,Crumlin,,Dublin;Ireland,f,House,Privateroom,2,1,1,40.00,0,0,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
2328196,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,f,Townhouse,Entirehome/apt,5,2,3,130.00,130.00,130.00,130.00,130.00,130.00,0,0,0,0,0,0,0,0,0,0,0
2345315,Dublin;Dublin;Ireland,Pelletstown,15,Dublin;Ireland,t,Townhouse,Privateroom,2,1,1,50.00,50.00,50.00,0,50.00,50.00,50.00,50.00,50.00,0,35.00,40.00,40.00,40.00,40.00,40.00,40.00
2358328,Killiney;Dublin;Ireland,,,Killiney;Ireland,t,Apartment,Privateroom,2,1,1,55.00,0,50.00,50.00,50.00,55.00,0,0,40.00,55.00,55.00,45.00,45.00,0,0,0,45.00
2372993,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,Apartment,Entirehome/apt,4,2,3,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00,190.00
2377060,Dublin;CountyDublin;Ireland,,,Dublin;Ireland,f,Townhouse,Privateroom,2,1,1,48.00,48.00,48.00,48.00,48.00,48.00,48.00,0,0,0,0,0,0,0,0,0,0
2383085,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,t,Condominium,Entirehome/apt,2,1,1,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,109.00,0,0,0,0
2385640,Dublin;Dublin;Ireland,,,Dublin;Ireland,t,House,Entirehome/apt,10,5,6,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00,179.00
2394893,Santry;Dublin;Ireland,Santry,,Santry;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,55.00,60.00,60.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
2400008,Dublin;Dublin;Ireland,Kimmage,,Dublin;Ireland,t,House,Privateroom,1,1,1,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
2415104,Dublin;Dublin;Ireland,Portobello,,Dublin;Ireland,t,House,Entirehome/apt,6,2,4,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00
2427857,Santry;Dublin;Ireland,Santry,,Santry;Ireland,t,Townhouse,Privateroom,2,1,1,55.00,60.00,60.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
2436401,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00,59.00
2451061,Dublin;Dublin3;Ireland,EastWall,,Dublin;Ireland,t,House,Entirehome/apt,2,1,1,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
2466169,Dublin;Dublin;Ireland,OldCity,,Dublin;Ireland,f,Apartment,Entirehome/apt,3,0,1,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,62.00,49.00,59.00,59.00
2470847,Dublin;Dublin;Ireland,Docklands,2,Dublin;Ireland,f,Apartment,Entirehome/apt,8,2,3,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,0,160.00,160.00,0,0,0,0,0,0
2471794,DunLaoghaire;Dublin;Ireland,,,DunLaoghaire;Ireland,t,House,Privateroom,2,1,2,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00,85.00
2477297,Ranelagh;Dublin;Ireland,Donnybrook,6,Ranelagh;Ireland,t,Bedandbreakfast,Privateroom,2,1,1,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
2481147,Dublin;Dublin;Ireland,Docklands,,Dublin;Ireland,f,Servicedapartment,Entirehome/apt,7,3,5,349.00,349.00,349.00,349.00,349.00,349.00,349.00,0,0,0,0,0,0,245.00,245.00,245.00,245.00
2486135,Dublin;Dublin;Ireland,GeorgianQuarter,2,Dublin;Ireland,t,Condominium,Entirehome/apt,6,2,3,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,0,0,0,0,0,0
2488781,Dublin;CountyDublin;Ireland,TempleBar,Dublin2,Dublin;Ireland,t,Condominium,Entirehome/apt,2,1,1,115.00,100.00,100.00,100.00,100.00,100.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,0,0,0,0
2489550,Dublin;Dublin;Ireland,TempleBar,D08VH76,Dublin;Ireland,t,Apartment,Entirehome/apt,4,1,2,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,0,130.00,130.00,130.00,130.00
2514537,Dublin;Dublin;Ireland,Marino,,Dublin;Ireland,f,House,Entirehome/apt,5,3,3,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00
2514941,Dublin;Dublin;Ireland,CityCentre,,Dublin;Ireland,f,Apartment,Privateroom,2,1,1,79.00,0,0,79.00,79.00,79.00,0,0,0,0,0,0,0,0,0,0,0
2520476,Dublin;Dublin;Ireland,OldCity,D8,Dublin;Ireland,t,Townhouse,Entirehome/apt,6,3,3,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,0,0,0,0,0,0
