id, street, neighbourhood, zipcode, smart_location, is_location_exact, property_type, room_type, accommodates, bedrooms, beds, price_19q1, price_19q2, price_19q3, price_19q4, price_20q1, price_20q2, price_20q3
425164,  Dublin;CountyDublin;Ireland,  Portobello,  Dublin8,  Dublin;Ireland,  t,  House,  Privateroom, 3, 1, 2, 110.0, 110.0, 36.666666666666664, 110.0, 110.0, 110.0, 110.0
426326,  Dublin;CountyDublin;Ireland,  Beaumont,  Dublin9,  Dublin;Ireland,  t,  House,  Privateroom, 3, 1, 2, 36.5, 37.333333333333336, 25.333333333333332, 24.0, 36.0, 36.0, 36.0
427077,  Dublin;CountyDublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Loft,  Entirehome/apt, 3, 1, 2, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0
427495,  Dublin;CountyDublin;Ireland,  Beaumont,  Dublin9,  Dublin;Ireland,  t,  House,  Privateroom, 2, 8, 2, 37.0, 37.333333333333336, 25.333333333333332, 35.0, 35.0, 35.0, 35.0
454183,  Dublin;CountyDublin;Ireland,  Cabra,  Dublin7,  Dublin;Ireland,  t,  Loft,  Entirehome/apt, 3, 1, 2, 80.0, 80.0, 80.0, 80.0, 80.0, 53.333333333333336, 125.58
460461,  Dublin;Dublin;Ireland,  Santry,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 6, 3, 3, 200.0, 200.0, 200.0, 66.66666666666667, 100.0, 200.0, 200.0
468082,  Lucan;CountyDublin;Ireland,  ,  ,  Lucan;Ireland,  t,  House,  Privateroom, 6, 3, 4, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
497136,  Dublin;CountyDublin;Ireland,  Sandymount,  Dublin4,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
519416,  Dublin;Dublin1;Ireland,  Smithfield,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 55.0, 50.0, 52.0, 52.0, 52.0, 52.0, 52.0
521746,  Swords;CountyDublin;Ireland,  ,  ,  Swords;Ireland,  t,  House,  Privateroom, 2, 1, 2, 41.0, 41.0, 13.666666666666666, 119.72, 119.95, 124.54, 125.58
522667,  Dublin;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  t,  Loft,  Entirehome/apt, 3, 1, 1, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0
536320,  Dublin;CountyDublin;Ireland,  Smithfield,  Dublin7,  Dublin;Ireland,  t,  Loft,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
547945,  Dublin;CountyDublin;Ireland,  Phibsborough,  Dublin7,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0
564274,  Stillorgan;CountyDublin;Ireland,  Dundrum,  Dublin18,  Stillorgan;Ireland,  t,  House,  Privateroom, 2, 2, 1, 29.0, 29.0, 29.0, 29.0, 14.5, 124.54, 125.58
575339,  Dublin;CountyDublin;Ireland,  Docklands,  Dublin2,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 2, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
587218,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
592840,  Lucan;CountyDublin;Ireland,  ,  ,  Lucan;Ireland,  t,  House,  Privateroom, 1, 1, 1, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
595320,  Dublin;Ireland,  TheLiberties,  Dublin8,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
610233,  Smithfield;Dublin;Ireland,  Smithfield,  ,  Smithfield;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 101.0, 101.0, 101.0, 101.0, 101.0, 101.0, 101.0
623321,  Dublin;Dublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Privateroom, 8, 2, 3, 50.0, 113.33333333333333, 120.0, 119.72, 119.95, 124.54, 125.58
626920,  Dublin;Dublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Privateroom, 8, 1, 4, 50.0, 113.33333333333333, 120.0, 119.72, 119.95, 124.54, 125.58
630655,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Loft,  Privateroom, 1, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 33.333333333333336, 125.58
631270,  Ringsend;Dublin;Ireland,  Docklands,  ,  Ringsend;Ireland,  t,  Townhouse,  Privateroom, 1, 1, 1, 59.0, 59.0, 19.666666666666668, 119.72, 119.95, 124.54, 125.58
631455,  Ringsend;Dublin;Ireland,  Docklands,  ,  Ringsend;Ireland,  t,  Townhouse,  Privateroom, 1, 1, 3, 230.0, 230.0, 76.66666666666667, 119.72, 119.95, 124.54, 125.58
637185,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 92.5, 93.0, 94.66666666666667, 94.33333333333333, 95.5, 95.33333333333333, 90.0
641880,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0
649740,  Dublin2;Ireland,  OldCity,  ,  Dublin2;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 85.0, 85.0, 85.0, 85.0, 42.5, 124.54, 125.58
649854,  CountyDublin;CountyDublin;Ireland,  "NorthCityCentral/OConnellStreet",  D01XN35,  CountyDublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 3, 85.0, 85.0, 28.333333333333332, 119.72, 119.95, 124.54, 125.58
681875,  Ballsbridge;Dublin4;Ireland,  Ballsbridge,  ,  Ballsbridge;Ireland,  t,  Apartment,  Privateroom, 1, 1, 1, 113.59, 32.0, 52.0, 32.0, 24.0, 35.0, 38.0
690119,  Dundrum;Dublin;Ireland,  Churchtown,  ,  Dundrum;Ireland,  t,  Cottage,  Entirehome/apt, 4, 2, 2, 196.0, 196.0, 295.0, 295.0, 295.0, 283.3333333333333, 295.0
692956,  Dublin;Dublin;Ireland,  ,  ,  Dublin;Ireland,  t,  Guesthouse,  Entirehome/apt, 2, 1, 2, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
700142,  Dublin;Dublin;Ireland,  Rathfarnham,  ,  Dublin;Ireland,  f,  House,  Privateroom, 2, 1, 3, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0
700193,  Dublin;Dublin;Ireland,  ,  16,  Dublin;Ireland,  f,  House,  Entirehome/apt, 10, 1, 10, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0
701759,  Dundrum;Dublin;Ireland,  Dundrum,  ,  Dundrum;Ireland,  t,  House,  Privateroom, 2, 1, 1, 113.59, 118.89, 46.666666666666664, 50.0, 119.95, 124.54, 125.58
726011,  Skerries;Co.Dublin;Ireland,  ,  0,  Skerries;Ireland,  t,  Apartment,  Entirehome/apt, 3, 1, 3, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0, 110.0
726075,  Dublin;Ireland,  Drumcondra,  dublin9,  Dublin;Ireland,  t,  Townhouse,  Entirehome/apt, 5, 3, 5, 60.0, 120.0, 120.0, 140.0, 180.0, 120.0, 90.0
742656,  Dublin;Dublin;Ireland,  GraftonStreet/St.StephensGreen,  2,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 57.5, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0
747284,  Dublin;Dublin;Ireland,  Dundrum,  ,  Dublin;Ireland,  t,  Condominium,  Entirehome/apt, 4, 2, 2, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0, 89.0
747976,  Dublin;Dublin;Ireland,  Beaumont,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 41.0, 39.333333333333336, 36.0, 36.0, 36.0, 12.0, 36.0
761912,  Malahide;Dublin;Ireland,  ,  ,  Malahide;Ireland,  t,  House,  Privateroom, 4, 1, 4, 72.5, 145.0, 111.66666666666667, 100.0, 100.0, 100.0, 100.0
816039,  CountyDublin;CountyDublin;Ireland,  PhoenixParkandSurrounds,  ,  CountyDublin;Ireland,  t,  Townhouse,  Entirehome/apt, 12, 4, 6, 266.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0
870350,  Malahide;Dublin;Ireland,  ,  ,  Malahide;Ireland,  f,  Apartment,  Entirehome/apt, 5, 2, 3, 90.0, 90.0, 90.0, 90.0, 90.0, 30.0, 125.58
871174,  Clontarf;Dublin;Ireland,  Clontarf,  ,  Clontarf;Ireland,  t,  House,  Privateroom, 3, 1, 3, 26.5, 27.0, 27.0, 11.666666666666666, 119.95, 18.333333333333332, 30.0
872539,  Dublin;Dublin;Ireland,  NorthStrand,  ,  Dublin;Ireland,  t,  Cottage,  Entirehome/apt, 4, 2, 2, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
884599,  Dublin17;Dublin;Ireland,  Bonnybrook/Darndale,  D13,  Dublin17;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 25.0, 33.333333333333336, 50.0, 50.0, 119.95, 124.54, 125.58
898411,  Dublin2;CountyDublin;Ireland,  OldCity,  ,  Dublin2;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 75.0, 75.0, 75.0, 75.0, 37.5, 124.54, 125.58
922425,  Dublin;CountyDublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  Townhouse,  Entirehome/apt, 4, 2, 2, 134.0, 134.0, 134.0, 89.33333333333333, 134.0, 134.0, 134.0
928970,  Dublin;Dublin;Ireland,  Docklands,  ,  Dublin;Ireland,  t,  Boat,  Entirehome/apt, 4, 1, 3, 130.0, 130.0, 153.33333333333334, 165.0, 165.0, 165.0, 165.0
929816,  Dublin;Dublin;Ireland,  Docklands,  Dublin2,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0
936063,  Swords;Dublin;Ireland,  ,  ,  Swords;Ireland,  t,  Townhouse,  Privateroom, 6, 4, 5, 40.0, 40.0, 45.0, 50.0, 25.0, 124.54, 125.58
937977,  Swords;Dublin;Ireland,  ,  ,  Swords;Ireland,  t,  House,  Privateroom, 10, 4, 5, 40.0, 40.0, 46.666666666666664, 45.0, 22.5, 124.54, 125.58
939866,  Dublin;Dublin;Ireland,  Docklands,  Dublin2,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0
990300,  Rathmines;Dublin;Ireland,  Dartry,  ,  Rathmines;Ireland,  t,  Townhouse,  Privateroom, 3, 2, 2, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
998407,  Donaghmede;Dublin;Ireland,  Raheny,  ,  Donaghmede;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 32.5, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0
999963,  Dublin;Leinster;Ireland,  CityCentre,  7,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 415.0, 415.0, 415.0, 455.0, 327.5, 200.0, 200.0
1017861,  Dublin;Dublin;Ireland,  Pelletstown,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 3, 1, 2, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
1064692,  Dublin;Dublin;Ireland,  GeorgianQuarter,  ,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 53.0, 53.0, 53.0, 69.0, 34.5, 124.54, 44.0
1073487,  Clonskeagh;Dublin;Ireland,  Dundrum,  ,  Clonskeagh;Ireland,  t,  House,  Privateroom, 1, 1, 1, 45.0, 48.333333333333336, 55.0, 55.0, 55.0, 55.0, 55.0
1076514,  Dublin;Dublin;Ireland,  TrinityCollege,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 2, 120.0, 139.33333333333334, 145.0, 145.0, 110.0, 110.0, 125.58
1076634,  Dublin;Dublin;Ireland,  Kimmage,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 50.0, 57.666666666666664, 59.0, 59.0, 59.0, 59.0, 59.0
1086416,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 2, 1, 1, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0
1131404,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  f,  Condominium,  Entirehome/apt, 4, 1, 2, 120.0, 120.0, 80.0, 119.72, 119.95, 124.54, 125.58
1173029,  Dublin;Dublin;Ireland,  Stoneybatter/ArbourHill,  D7,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 143.0, 143.0, 95.33333333333333, 89.33333333333333, 62.5, 83.33333333333333, 125.0
1207950,  Ballinteer;Dublin;Ireland,  Dundrum,  ,  Ballinteer;Ireland,  t,  House,  Entirehome/apt, 8, 4, 4, 230.0, 230.0, 263.3333333333333, 280.0, 280.0, 306.6666666666667, 320.0
1244710,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 6, 2, 3, 122.0, 122.0, 122.0, 122.0, 122.0, 128.0, 128.0
1270261,  Dublin;Dublin;Ireland,  ,  co,  Dublin;Ireland,  t,  House,  Privateroom, 6, 1, 6, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0, 70.0
1276002,  Dublin;Ireland,  EastWall,  3,  Dublin;Ireland,  t,  Townhouse,  Entirehome/apt, 5, 3, 3, 300.0, 300.0, 300.0, 350.0, 350.0, 350.0, 350.0
1287829,  Santry;Dublin;Ireland,  Santry,  ,  Santry;Ireland,  t,  House,  Entirehome/apt, 6, 3, 4, 49.5, 99.0, 99.0, 99.0, 99.0, 124.54, 125.58
1289697,  Rathfarnham;Dublin;Ireland,  Rathfarnham,  ,  Rathfarnham;Ireland,  t,  House,  Entirehome/apt, 6, 3, 3, 130.0, 130.0, 130.0, 130.0, 130.0, 130.0, 130.0
1290506,  Palmerstown;;Dublin20;;Ireland,  Ballyfermot,  Dublin,  Palmerstown;;Ireland,  t,  House,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 33.333333333333336, 119.95, 124.54, 125.58
1296492,  Dublin;Dublin;Ireland,  Ringsend/Irishtown,  ,  Dublin;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0
1296923,  Dublin;Dublin;Ireland,  Castleknock,  Dublin15,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 113.59, 33.333333333333336, 50.0, 50.0, 50.0, 50.0, 50.0
1315528,  Swords;Dublin;Ireland,  ,  ,  Swords;Ireland,  t,  Townhouse,  Privateroom, 2, 4, 5, 40.0, 40.0, 43.333333333333336, 45.0, 22.5, 124.54, 125.58
1322440,  Dublin;Dublin;Ireland,  Beaumont,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 3, 22.0, 22.0, 22.0, 22.0, 22.0, 7.333333333333333, 125.58
1332458,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 16, 4, 8, 799.0, 799.0, 799.0, 799.0, 549.0, 365.6666666666667, 399.0
1341478,  Dublin;Dublin;Ireland,  Cabra,  ,  Dublin;Ireland,  t,  House,  Privateroom, 3, 1, 2, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0
1345435,  Dublin;Dublin;Ireland,  Portobello,  ,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 42.0, 42.0, 42.0, 43.333333333333336, 46.0, 124.54, 125.58
1364560,  Dublin;Dublin;Ireland,  Rialto,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 60.0, 70.0, 64.0, 64.0, 64.0, 64.0, 64.0
1407832,  Blackrock;Dublin;Ireland,  Blackrock,  ,  Blackrock;Ireland,  t,  House,  Entirehome/apt, 8, 4, 5, 160.0, 160.0, 160.0, 160.0, 160.0, 160.0, 160.0
1411019,  Dublin;Dublin;Ireland,  CityCentre,  D1,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 87.0, 87.0, 87.0, 89.0, 90.0, 85.0, 55.0
1418666,  Rathmines;Dublin;Ireland,  RanelaghandRathmines,  ,  Rathmines;Ireland,  t,  Townhouse,  Entirehome/apt, 2, 1, 1, 200.0, 200.0, 200.0, 133.33333333333334, 119.95, 124.54, 125.58
1447994,  Dublin;Dublin;Ireland,  Sandymount,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0, 75.0
1466234,  Dublin;Dublin;Ireland,  Crumlin,  ,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0, 30.0
1488124,  Dublin;Dublin;Ireland,  CityCentre,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0
1489545,  Portmarnock;Co.Dublin;Ireland,  ,  Dublin13,  Portmarnock;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 55.0, 55.0, 55.0, 36.666666666666664, 55.0, 18.333333333333332, 125.58
1500892,  NorthCountyDublin;Dublin;Ireland,  ,  K67EA03,  NorthCountyDublin;Ireland,  f,  Bedandbreakfast,  Privateroom, 3, 1, 2, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0
1520036,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0, 210.0
1541581,  Clonskeagh;Dublin;Ireland,  Ardilea,  14,  Clonskeagh;Ireland,  t,  Townhouse,  Entirehome/apt, 6, 3, 4, 165.0, 160.0, 100.0, 119.72, 87.5, 175.0, 175.0
1550394,  Dublin;Dublin;Ireland,  TempleBar,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 4, 2, 2, 119.0, 189.0, 199.0, 192.33333333333334, 179.0, 179.0, 179.0
1551644,  SouthDublin;CountyDublin;Ireland,  ,  ,  SouthDublin;Ireland,  f,  House,  Entirehome/apt, 4, 2, 2, 130.0, 130.0, 130.0, 130.0, 130.0, 130.0, 130.0
1556554,  Dublin;Dublin;Ireland,  TheLiberties,  8,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 245.0, 245.0, 245.0, 245.0, 245.0, 245.0, 245.0
1559929,  Dublin;Dublin;Ireland,  Portobello,  2,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0
1563973,  Dublin;Dublin;Ireland,  PhoenixParkandSurrounds,  D7,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 45.0, 45.0, 45.0, 45.0, 45.0, 124.54, 125.58
1566503,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 225.0, 225.0, 225.0, 225.0, 112.5, 124.54, 125.58
1571992,  Clongriffin;Dublin;Ireland,  ,  Dublin13,  Clongriffin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 113.59, 23.333333333333332, 35.0, 11.666666666666666, 119.95, 124.54, 125.58
1596451,  Dublin3;Ireland,  Ballybough,  Dublin3,  Dublin3;Ireland,  t,  House,  Entirehome/apt, 6, 3, 4, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0
1600779,  Dublin;Dublin;Ireland,  Portobello,  2,  Dublin;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0
1605305,  Ballsbridge;Dublin;Ireland,  Ballsbridge,  ,  Ballsbridge;Ireland,  t,  House,  Entirehome/apt, 6, 2, 1, 200.0, 200.0, 200.0, 200.0, 119.95, 124.54, 125.58
1612700,  Glasnevin;Dublin;Ireland,  Drumcondra,  ,  Glasnevin;Ireland,  t,  House,  Privateroom, 2, 1, 2, 85.0, 85.0, 85.0, 88.33333333333333, 95.0, 95.0, 95.0
1614285,  Glasnevin;Dublin;Ireland,  Drumcondra,  ,  Glasnevin;Ireland,  t,  Bedandbreakfast,  Privateroom, 2, 1, 1, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0, 82.0
1672082,  Dublin;Dublin;Ireland,  Monkstown,  ,  Dublin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 113.59, 118.89, 41.0, 41.0, 45.0, 15.0, 125.58
1672292,  Santry;Dublin;Ireland,  Santry,  Dublin9,  Santry;Ireland,  f,  Apartment,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
1678478,  Drumcondra;Dublin;Ireland,  Drumcondra,  ,  Drumcondra;Ireland,  t,  Apartment,  Entirehome/apt, 8, 3, 5, 260.0, 260.0, 260.0, 260.0, 130.0, 124.54, 125.58
1717912,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0, 55.0
1719411,  Drumcondra;Dublin;Ireland,  Drumcondra,  ,  Drumcondra;Ireland,  f,  Apartment,  Entirehome/apt, 10, 2, 5, 800.0, 800.0, 266.6666666666667, 119.72, 119.95, 124.54, 125.58
1727928,  Stepaside;Dublin;Ireland,  ,  ,  Stepaside;Ireland,  t,  House,  Privateroom, 1, 1, 1, 113.59, 118.89, 15.0, 119.72, 119.95, 124.54, 125.58
1735698,  Dublin2;Ireland,  GeorgianQuarter,  D02RY67,  Dublin2;Ireland,  t,  Barn,  Entirehome/apt, 6, 3, 3, 430.0, 434.0, 442.0, 294.6666666666667, 221.0, 442.0, 442.0
1744402,  Portrane;Dublin;Ireland,  ,  ,  Portrane;Ireland,  f,  House,  Privateroom, 2, 2, 2, 45.0, 45.0, 48.333333333333336, 50.0, 50.0, 50.0, 50.0
1754515,  Dublin;Dublin;Ireland,  "NorthCityCentral/OConnellStreet",  ,  Dublin;Ireland,  t,  Loft,  Entirehome/apt, 2, 1, 1, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0
1768437,  Sallynoggin;Dublin;Ireland,  ,  ,  Sallynoggin;Ireland,  t,  House,  Privateroom, 1, 1, 1, 17.5, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0
1771007,  Bray;Dublin;Ireland,  ,  ,  Bray;Ireland,  t,  House,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
1789253,  Dublin;Dublin;Ireland,  OldCity,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 4, 1, 1, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0
1791386,  Templeogue;Dublin;Ireland,  Rathfarnham,  16,  Templeogue;Ireland,  f,  House,  Privateroom, 2, 1, 2, 17.5, 118.89, 35.0, 23.333333333333332, 35.0, 124.54, 125.58
1804494,  Dublin;Dublin;Ireland,  Clontarf,  ,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 3, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0, 120.0
1860001,  Ballsbridge;Dublin;Ireland,  Ballsbridge,  ,  Ballsbridge;Ireland,  t,  House,  Privateroom, 2, 1, 1, 25.0, 33.333333333333336, 50.0, 33.333333333333336, 50.0, 50.0, 50.0
1860685,  Dublin;Dublin;Ireland,  Ballsbridge,  ,  Dublin;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 93.0, 117.66666666666667, 130.0, 130.0, 119.95, 124.54, 125.58
1896821,  Dublin;Dublin;Ireland,  Kilmainham,  D8,  Dublin;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 150.0
1906221,  DolphinsBarn;Dublin;Ireland,  Rialto,  ,  DolphinsBarn;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 45.0, 45.0, 65.0, 75.0, 75.0, 75.0, 75.0
1907960,  Dublin14;CountyDublin;Ireland,  Churchtown,  D14XY47,  Dublin14;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 99.0, 99.0, 99.0, 99.0, 49.5, 124.54, 125.58
1908126,  Dublin;CountyDublin;Ireland,  Ballsbridge,  ,  Dublin;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 89.0, 129.0, 43.0, 43.0, 119.95, 124.54, 125.58
1929739,  DolphinsBarn;Dublin;Ireland,  Rialto,  ,  DolphinsBarn;Ireland,  t,  Apartment,  Privateroom, 2, 1, 1, 47.5, 45.0, 66.66666666666667, 133.33333333333334, 150.0, 150.0, 120.0
1932609,  Dublin2;Dublin;Ireland,  TempleBar,  Dublin2,  Dublin2;Ireland,  t,  Apartment,  Entirehome/apt, 4, 1, 2, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
1943366,  Dublin;Dublin;Ireland,  Cabra,  ,  Dublin;Ireland,  t,  Apartment,  Entirehome/apt, 6, 1, 4, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0
1947885,  Dublin3;Dublin;Ireland,  Drumcondra,  3,  Dublin3;Ireland,  t,  House,  Privateroom, 1, 1, 1, 40.0, 40.0, 40.0, 40.0, 119.95, 124.54, 125.58
1963074,  Glasnevin;Dublin;Ireland,  Finglas,  ,  Glasnevin;Ireland,  t,  House,  Privateroom, 2, 1, 2, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
1973276,  CountyDublin;CountyDublin;Ireland,  PhoenixParkandSurrounds,  ,  CountyDublin;Ireland,  f,  Townhouse,  Entirehome/apt, 12, 4, 7, 165.0, 165.0, 165.0, 193.33333333333334, 250.0, 250.0, 250.0
1973352,  Portmarnock;Dublin;Ireland,  ,  ,  Portmarnock;Ireland,  t,  Apartment,  Entirehome/apt, 5, 2, 5, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
1982951,  Dublin;Dublin;Ireland,  Phibsborough,  ,  Dublin;Ireland,  t,  House,  Privateroom, 2, 1, 1, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0
1983907,  Kilmainham;Dublin;Ireland,  Kilmainham,  8,  Kilmainham;Ireland,  t,  House,  Entirehome/apt, 4, 2, 2, 160.0, 160.0, 160.0, 160.0, 160.0, 160.0, 160.0
2026810,  Ranelagh;Dublin;Ireland,  RanelaghandRathmines,  6,  Ranelagh;Ireland,  t,  House,  Privateroom, 1, 1, 1, 48.0, 48.0, 48.0, 49.333333333333336, 50.0, 50.0, 50.0
2067000,  Ballsbridge;Dublin;Ireland,  Ballsbridge,  ,  Ballsbridge;Ireland,  t,  Townhouse,  Privateroom, 2, 1, 1, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0
2069629,  NorthLotts;Dublin1;Ireland,  CityCentre,  ,  NorthLotts;Ireland,  f,  Apartment,  Entirehome/apt, 2, 1, 1, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0
